"BATHRM","HF_BATHRM","HEAT","AC","ROOMS","BEDRM","AYB","EYB","STORIES","SALEDATE","PRICE","GBA","STYLE","GRADE","CNDTN","EXTWALL","ROOF","INTWALL","KITCHENS","FIREPLACES","LANDAREA","ZIPCODE","LATITUDE","LONGITUDE","ASSESSMENT_NBHD","WARD"
4,0,"Warm Cool","Y",10,6,1960,1978,2,"2017-12-12 00:00:00",1365420,2483,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",2,2,6400,20016,38.94240838,-77.09151899,"American University","Ward 3"
2,1,"Hot Water Rad","Y",7,3,1935,1960,2,"2016-01-21 00:00:00",1022270,1805,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5016,20016,38.94283527,-77.09084808,"American University","Ward 3"
3,0,"Forced Air","Y",8,3,1940,1954,2,"2006-08-08 00:00:00",791060,1674,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,3113,20016,38.9429942,-77.09161837,"American University","Ward 3"
4,1,"Warm Cool","Y",9,4,1969,1988,3,"2015-04-06 00:00:00",1318120,3710,"3 Story","Very Good","Good","Common Brick","Shake","Hardwood",1,2,4500,20016,38.94200395,-77.09238129,"Spring Valley","Ward 3"
3,1,"Warm Cool","Y",9,4,1969,1992,2,"2012-03-06 00:00:00",1045620,2352,"2 Story","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,1,4500,20016,38.9420229,-77.09222178,"Spring Valley","Ward 3"
3,1,"Forced Air","Y",9,5,1969,1997,2,"2002-06-14 00:00:00",858140,2352,"2 Story","Very Good","Good","Brick/Siding","Comp Shingle","Hardwood",2,2,4926,20016,38.94201618,-77.09206605,"Spring Valley","Ward 3"
5,1,"Warm Cool","Y",7,5,1978,1999,3,"2013-07-29 00:00:00",1949650,4342,"3 Story","Superior","Good","Vinyl Siding","Neopren","Hardwood",1,2,10000,20016,38.94177817,-77.09173758,"Spring Valley","Ward 3"
1,1,"Forced Air","Y",5,2,1951,1972,1.25,"2015-12-01 00:00:00",802480,1133,"1.5 Story Fin","Above Average","Good","Stone/Siding","Slate","Hardwood/Carp",1,1,2775,20016,38.94144447,-77.09200337,"Spring Valley","Ward 3"
3,0,"Hot Water Rad","Y",8,3,1937,1972,2.5,"2007-04-06 00:00:00",982400,2210,"2.5 Story Fin","Very Good","Average","Brick/Siding","Comp Shingle","Hardwood",1,1,7181,20016,38.95242561,-77.0874909,"American University","Ward 3"
3,2,"Warm Cool","Y",8,4,1937,1987,2.5,"2015-05-07 00:00:00",1173490,1895,"2.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,7348,20016,38.95242558,-77.08765357,"American University","Ward 3"
3,2,"Warm Cool","Y",10,5,1937,1972,2.5,"2009-06-02 00:00:00",1209900,3402,"2.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,7348,20016,38.95244637,-77.08779757,"American University","Ward 3"
2,0,"Forced Air","Y",7,3,1937,1966,2,"2003-11-13 00:00:00",604630,1746,"2 Story","Very Good","Average","Brick/Siding","Slate","Hardwood/Carp",1,1,4950,20016,38.95313116,-77.08830811,"American University","Ward 3"
2,0,"Warm Cool","Y",7,3,1947,1972,2,"2013-03-12 00:00:00",907000,1719,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,4794,20016,38.94768648,-77.08463283,"American University","Ward 3"
2,1,"Warm Cool","Y",6,3,1947,1960,2,"2000-04-19 00:00:00",410210,1500,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,4182,20016,38.94768787,-77.08433047,"American University","Ward 3"
1,1,"Warm Cool","Y",6,3,1947,1972,2,"2003-01-09 00:00:00",535730,1800,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,4284,20016,38.94726305,-77.08419062,"American University","Ward 3"
2,0,"Hot Water Rad","N",6,3,1936,1957,2,"1997-04-22 00:00:00",284330,1568,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5000,20016,38.95411905,-77.09380519,"American University","Ward 3"
1,1,"Hot Water Rad","Y",6,3,1931,1950,2,"1997-11-03 00:00:00",241210,1278,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,4000,20016,38.95398991,-77.09285288,"American University","Ward 3"
3,0,"Warm Cool","Y",6,3,1900,1969,2.5,"2007-10-24 00:00:00",1091610,2929,"2.5 Story Fin","Good Quality","Good","Stucco","Comp Shingle","Wood Floor",1,1,4000,20016,38.95360851,-77.09238156,"American University","Ward 3"
1,1,"Warm Cool","Y",6,3,1937,1957,2,"2002-09-16 00:00:00",499670,1250,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,4000,20016,38.95437444,-77.09082875,"American University","Ward 3"
1,2,"Warm Cool","Y",6,3,1937,1972,2,"2007-05-11 00:00:00",976740,2332,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,6847,20016,38.95310713,-77.08779688,"American University","Ward 3"
3,0,"Warm Cool","Y",7,5,1937,1972,2,"2013-09-18 00:00:00",1036850,2292,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,6847,20016,38.95306944,-77.08749042,"American University","Ward 3"
4,0,"Warm Cool","Y",10,5,1937,1972,2,"2005-08-31 00:00:00",929180,2972,"2 Story","Very Good","Average","Common Brick","Slate","Wood Floor",1,1,7682,20016,38.95310558,-77.08733968,"American University","Ward 3"
2,1,"Warm Cool","Y",6,3,1939,1961,2.5,"2002-08-15 00:00:00",549420,1799,"2.5 Story Fin","Very Good","Average","Common Brick","Slate","Hardwood",1,1,4950,20016,38.95254118,-77.08834222,"American University","Ward 3"
3,1,"Warm Cool","Y",8,3,1939,1963,2,"1998-10-16 00:00:00",378640,1604,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,4950,20016,38.95266442,-77.0883358,"American University","Ward 3"
3,1,"Warm Cool","Y",7,5,1939,1972,2.5,"2013-03-11 00:00:00",1140650,2830,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,4730,20016,38.95227139,-77.08652544,"American University","Ward 3"
3,1,"Warm Cool","Y",9,4,1939,1972,2.5,"2007-08-09 00:00:00",1284830,3223,"2.5 Story Fin","Very Good","Good","Brick/Siding","Comp Shingle","Hardwood",1,2,5964,20016,38.95123346,-77.08749209,"American University","Ward 3"
2,1,"Warm Cool","Y",7,3,1939,1969,2,"2013-11-19 00:00:00",931330,1448,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,6390,20016,38.95123154,-77.08764575,"American University","Ward 3"
2,1,"Warm Cool","Y",6,2,1951,1975,2,"1999-04-28 00:00:00",321150,1934,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,3498,20016,38.95448893,-77.08064599,"Chevy Chase","Ward 3"
2,1,"Forced Air","Y",7,3,1937,1969,2.5,"2013-05-08 00:00:00",743300,1089,"2.5 Story Fin","Good Quality","Good","Brick/Siding","Slate","Hardwood",1,1,3470,20016,38.95492644,-77.08079531,"Chevy Chase","Ward 3"
1,0,"Hot Water Rad","N",6,3,1924,1957,2,"1992-08-31 00:00:00",228240,1232,"2 Story","Good Quality","Average","Stucco","Comp Shingle","Hardwood",1,1,3470,20016,38.95577938,-77.08152739,"Chevy Chase","Ward 3"
3,1,"Warm Cool","Y",8,3,1927,1969,2.5,"2009-05-06 00:00:00",822550,2657,"2.5 Story Fin","Good Quality","Average","Shingle","Comp Shingle","Hardwood",1,1,5495,20016,38.95577637,-77.08131614,"Chevy Chase","Ward 3"
3,1,"Warm Cool","Y",8,4,1942,1972,2,"2009-05-08 00:00:00",967840,1858,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,6345,20016,38.93954609,-77.09368047,"Spring Valley","Ward 3"
3,0,"Warm Cool","Y",8,3,1943,1972,2,"2009-03-11 00:00:00",1005830,1919,"2 Story","Very Good","Good","Stone/Siding","Comp Shingle","Hardwood",1,1,5650,20016,38.93985696,-77.09401377,"Spring Valley","Ward 3"
1,1,"Warm Cool","Y",9,3,1943,1972,2,"2006-07-05 00:00:00",889810,1610,"2 Story","Very Good","Good","Stone/Siding","Shingle","Hardwood",1,1,3680,20016,38.93980863,-77.09305956,"Spring Valley","Ward 3"
2,0,"Forced Air","Y",6,3,1943,1969,2,"2016-09-09 00:00:00",917490,1695,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,2850,20016,38.94014228,-77.09285826,"Spring Valley","Ward 3"
2,0,"Forced Air","Y",6,3,1943,1972,2,"2014-12-09 00:00:00",799670,1210,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",2,1,3727,20016,38.93994806,-77.09297831,"Spring Valley","Ward 3"
2,3,"Forced Air","Y",9,3,1962,1976,2,"2002-09-16 00:00:00",688780,1882,"2 Story","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,1,6698,20016,38.94011376,-77.09327128,"Spring Valley","Ward 3"
3,1,"Warm Cool","Y",10,4,1962,1988,2,"2016-04-28 00:00:00",1325650,1882,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,1,6698,20016,38.94011349,-77.09348663,"Spring Valley","Ward 3"
2,1,"Warm Cool","Y",7,3,1949,1973,2,"2016-07-27 00:00:00",906670,1422,"2 Story","Good Quality","Good","Common Brick","Shingle","Hardwood",1,1,3341,20016,38.94749029,-77.09039846,"American University","Ward 3"
3,1,"Warm Cool","Y",7,4,1949,1973,2,"2016-07-11 00:00:00",1073170,1782,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,3375,20016,38.94770288,-77.09039827,"American University","Ward 3"
2,2,"Forced Air","Y",7,3,1938,1969,2,"2010-10-22 00:00:00",849420,1742,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,4250,20016,38.94853652,-77.09038744,"American University","Ward 3"
3,1,"Forced Air","Y",5,3,1958,1972,2,"2002-10-02 00:00:00",559190,1345,"Split Level","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,7125,20016,38.94815021,-77.08984234,"American University","Ward 3"
4,0,"Warm Cool","Y",9,5,1959,1973,2,"2017-10-19 00:00:00",1208500,2240,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,7065,20016,38.9486291,-77.08924272,"American University","Ward 3"
2,1,"Warm Cool","Y",10,3,1959,1970,2,"2003-02-04 00:00:00",554780,1321,"Split Level","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood",1,0,5000,20016,38.94851222,-77.08894921,"American University","Ward 3"
3,0,"Forced Air","N",8,3,1959,1980,2,"2011-07-14 00:00:00",753960,1321,"Split Level","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,0,5000,20016,38.94823892,-77.08893618,"American University","Ward 3"
1,0,"Hot Water Rad","Y",6,3,1931,1969,2,"2007-11-21 00:00:00",716750,1268,"2 Story","Good Quality","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4000,20016,38.95383392,-77.09086567,"American University","Ward 3"
2,1,"Warm Cool","Y",7,3,1940,1950,2,"1994-06-29 00:00:00",354960,1652,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,7680,20016,38.95446343,-77.09153862,"American University","Ward 3"
4,0,"Forced Air","Y",8,3,1938,1972,2,"2003-08-19 00:00:00",664220,2060,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,5170,20016,38.95373804,-77.08890751,"American University","Ward 3"
4,1,"Warm Cool","Y",8,5,1995,2004,2.5,"2011-06-28 00:00:00",1231660,2798,"2.5 Story Fin","Very Good","Good","Vinyl Siding","Comp Shingle","Hardwood",2,3,4000,20016,38.9539352,-77.09036418,"American University","Ward 3"
4,0,"Warm Cool","Y",8,5,1924,1972,2,"2010-10-12 00:00:00",1028800,2668,"2 Story","Very Good","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,4000,20016,38.9534857,-77.09034423,"American University","Ward 3"
3,1,"Forced Air","Y",7,4,1940,1972,2,"2012-04-05 00:00:00",1096020,1996,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,9741,20016,38.95446454,-77.0890449,"American University","Ward 3"
1,2,"Hot Water Rad","Y",6,3,1926,1969,2,"2011-05-16 00:00:00",710080,1362,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,2490,20016,38.95490928,-77.08975902,"American University","Ward 3"
2,0,"Hot Water Rad","N",6,3,1927,1972,2,"2009-06-03 00:00:00",763510,1958,"2 Story","Very Good","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4000,20016,38.95514769,-77.09038417,"American University","Ward 3"
4,2,"Warm Cool","Y",7,5,1928,1969,2.5,"2017-07-11 00:00:00",1298560,3012,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",2,2,4500,20016,38.95523175,-77.08908358,"American University","Ward 3"
2,1,"Warm Cool","Y",8,3,1954,1971,2,"2004-07-15 00:00:00",765110,2442,"2 Story","Very Good","Average","Brick/Siding","Comp Shingle","Hardwood",1,2,5579,20016,38.92861946,-77.10072202,"Kent","Ward 3"
4,0,"Warm Cool","Y",6,5,1955,1972,2,"2015-11-02 00:00:00",995330,2040,"Split Level","Very Good","Average","Brick/Siding","Comp Shingle","Hardwood",1,1,5046,20016,38.92890094,-77.10085481,"Kent","Ward 3"
4,0,"Warm Cool","Y",6,3,1961,1995,1,"2016-06-22 00:00:00",1413430,1296,"1 Story","Very Good","Very Good","Wood Siding","Built Up","Hardwood",1,1,12608,20016,38.93084179,-77.09852866,"Kent","Ward 3"
4,0,"Warm Cool","Y",10,4,1965,1991,1,"2017-10-19 00:00:00",1993120,4043,"1 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,3,18269,20016,38.92996443,-77.09867507,"Kent","Ward 3"
3,1,"Forced Air","Y",8,3,1958,1986,2,"2012-10-31 00:00:00",887750,1752,"2 Story","Excellent","Average","Common Brick","Comp Shingle","Hardwood",1,1,5487,20016,38.92872123,-77.10043995,"Kent","Ward 3"
1,1,"Hot Water Rad","Y",8,3,1933,1978,2,"1998-06-04 00:00:00",284700,1781,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,3320,20016,38.95632663,-77.08641787,"American University","Ward 3"
2,0,"Hot Water Rad","Y",7,3,1936,1963,2,"2017-06-23 00:00:00",1032020,1611,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,5396,20016,38.94945382,-77.08993523,"American University","Ward 3"
1,1,"Warm Cool","Y",6,3,1936,1963,2,"2009-12-22 00:00:00",731840,1352,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,4800,20016,38.94946412,-77.08978055,"American University","Ward 3"
2,1,"Forced Air","Y",9,3,1940,1972,2,"2012-12-28 00:00:00",886150,1535,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,4562,20016,38.94898429,-77.08782676,"American University","Ward 3"
2,1,"Warm Cool","Y",8,3,1940,1961,2,"1995-09-13 00:00:00",350970,1810,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,4562,20016,38.94900238,-77.08796672,"American University","Ward 3"
3,1,"Warm Cool","Y",9,3,1940,1963,2,"2007-05-22 00:00:00",961090,1928,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,4562,20016,38.949003,-77.08810677,"American University","Ward 3"
2,0,"Warm Cool","Y",6,2,1939,1963,2,"2014-08-08 00:00:00",834170,1092,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,3788,20016,38.94898703,-77.08645385,"American University","Ward 3"
2,1,"Warm Cool","Y",7,3,1941,1972,2,"2000-04-21 00:00:00",417650,1888,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,2841,20016,38.94852525,-77.08840115,"American University","Ward 3"
2,1,"Forced Air","Y",6,3,1941,1969,2,"2009-07-01 00:00:00",877050,2070,"2 Story","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,3554,20016,38.94863399,-77.08838687,"American University","Ward 3"
2,0,"Warm Cool","Y",8,3,1941,1972,2,"1993-06-08 00:00:00",351300,1682,"2 Story","Very Good","Very Good","Common Brick","Comp Shingle","Hardwood",1,1,4171,20016,38.94859001,-77.088045,"American University","Ward 3"
3,1,"Warm Cool","Y",7,4,1944,1973,2,"2018-03-15 00:00:00",1239740,2109,"2 Story","Very Good","Good","Brick Veneer","Comp Shingle","Hardwood",2,2,5000,20016,38.94809638,-77.08705403,"American University","Ward 3"
2,2,"Warm Cool","Y",10,3,1941,1961,2,"2007-02-02 00:00:00",832910,2011,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,2,4381,20016,38.9481115,-77.08815631,"American University","Ward 3"
1,1,"Warm Cool","Y",8,4,1940,1963,2,"2013-06-04 00:00:00",888170,1607,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,4355,20016,38.94810643,-77.08759265,"American University","Ward 3"
2,1,"Hot Water Rad","N",7,3,1915,1969,2,"2010-12-14 00:00:00",855270,1392,"2 Story","Good Quality","Good","Stucco","Comp Shingle","Hardwood",1,1,5718,20016,38.94851486,-77.08650704,"American University","Ward 3"
3,1,"Warm Cool","Y",7,3,1947,1975,2,"2015-01-15 00:00:00",1044390,1688,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",2,1,4000,20016,38.94807486,-77.08643671,"American University","Ward 3"
3,0,"Warm Cool","Y",7,3,1941,1960,2,"2000-11-20 00:00:00",450030,1729,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,4500,20016,38.9553075,-77.08921797,"American University","Ward 3"
3,1,"Forced Air","Y",8,4,1932,1969,2.5,"2018-04-23 00:00:00",1035550,2063,"2.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,0,4500,20016,38.95538812,-77.0893331,"American University","Ward 3"
2,1,"Warm Cool","Y",8,3,1952,1967,2,"1996-05-16 00:00:00",294740,1864,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,2875,20016,38.94287996,-77.08753375,"American University","Ward 3"
4,1,"Warm Cool","Y",8,4,1998,2011,2,"2009-04-24 00:00:00",1378250,2970,"2 Story","Excellent","Good","Wood Siding","Comp Shingle","Hardwood/Carp",1,2,5508,20016,38.94297855,-77.08735011,"American University","Ward 3"
4,1,"Warm Cool","Y",11,5,1998,2007,2,"2014-05-05 00:00:00",1649200,3328,"2 Story","Excellent","Good","Wood Siding","Comp Shingle","Hardwood/Carp",1,2,8973,20016,38.94291797,-77.08681215,"American University","Ward 3"
2,1,"Warm Cool","Y",5,3,1952,1975,1,"2014-04-24 00:00:00",825260,1177,"1 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,5170,20016,38.94237462,-77.08700805,"American University","Ward 3"
3,1,"Forced Air","Y",8,4,1952,1975,2,"2014-07-30 00:00:00",1111180,1816,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,6161,20016,38.94263224,-77.08751222,"American University","Ward 3"
3,0,"Warm Cool","Y",7,3,1953,1960,1,"2007-09-06 00:00:00",813490,1514,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,6863,20016,38.94051877,-77.08573708,"American University","Ward 3"
2,0,"Warm Cool","Y",6,3,1953,1976,1,"2008-05-20 00:00:00",966950,2723,"1 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,6600,20016,38.94077088,-77.08603279,"American University","Ward 3"
3,0,"Water Base Brd","Y",9,4,1956,1978,2,"2012-05-02 00:00:00",833910,1680,"Split Level","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,6600,20016,38.94148179,-77.08691353,"American University","Ward 3"
2,1,"Warm Cool","Y",7,4,1956,1978,2,"2017-05-18 00:00:00",1096440,1680,"Split Level","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,6600,20016,38.9415986,-77.08706639,"American University","Ward 3"
2,1,"Warm Cool","Y",7,3,1956,1962,2,"2007-11-26 00:00:00",822060,1900,"Split Level","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,6834,20016,38.94171921,-77.0872083,"American University","Ward 3"
3,2,"Warm Cool","Y",7,3,1952,1991,2,"2004-04-08 00:00:00",1190820,4108,"Split Level","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,6600,20016,38.94200918,-77.08710288,"American University","Ward 3"
2,0,"Warm Cool","Y",8,3,1952,1975,2,"2014-11-03 00:00:00",913830,1718,"Split Level","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,6600,20016,38.94189443,-77.08671632,"American University","Ward 3"
3,1,"Forced Air","Y",8,4,1953,1990,2,"2015-06-09 00:00:00",1178350,1823,"Split Level","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,6600,20016,38.94130257,-77.08600136,"American University","Ward 3"
7,1,"Warm Cool","Y",15,6,2017,2018,2.5,"2018-05-29 00:00:00",3866920,5940,"2.5 Story Fin","Exceptional-A","Excellent","Stucco","Comp Shingle","Hardwood",1,1,23664,20016,38.92878089,-77.09884977,"Kent","Ward 3"
6,1,"Warm Cool","Y",13,6,2017,2018,2.5,"2018-04-25 00:00:00",2967730,5642,"2.5 Story Fin","Superior","Excellent","Hardboard","Comp Shingle","Hardwood",1,1,7622,20016,38.92845695,-77.09907064,"Kent","Ward 3"
3,2,"Hot Water Rad","Y",10,6,1935,1978,2.5,"2010-06-04 00:00:00",1767970,3519,"2.5 Story Fin","Excellent","Good","Common Brick","Slate","Hardwood",1,2,15142,20016,38.93183727,-77.0953075,"Kent","Ward 3"
3,1,"Warm Cool","Y",6,3,1956,1989,3,"2017-06-16 00:00:00",1449940,2685,"3 Story","Superior","Good","Common Brick","Slate","Hardwood",1,2,3582,20016,38.93213655,-77.09560028,"Kent","Ward 3"
6,2,"Warm Cool","Y",9,6,1991,2012,2.75,"2012-05-11 00:00:00",3448390,5235,"3 Story","Exceptional-B","Good","Wood Siding","Comp Shingle","Hardwood",1,4,16874,20016,38.93062159,-77.0968444,"Kent","Ward 3"
4,1,"Warm Cool","Y",8,4,1998,2013,2,"1998-12-18 00:00:00",1158470,5264,"2 Story","Exceptional-D","Excellent","Stucco","Shingle","Hardwood",1,2,10402,20016,38.92963671,-77.09706127,"Kent","Ward 3"
6,1,"Warm Cool","Y",12,5,1998,2012,2,"2017-08-03 00:00:00",2679160,5117,"2 Story","Superior","Very Good","Stone Veneer","Comp Shingle","Hardwood",1,2,10650,20016,38.92955273,-77.09654229,"Kent","Ward 3"
2,1,"Warm Cool","Y",8,3,1922,1972,2.5,"2018-04-17 00:00:00",1126670,2035,"2.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,0,3473,20016,38.94190849,-77.09189243,"Spring Valley","Ward 3"
2,1,"Forced Air","Y",8,4,1938,1969,2,"2011-09-07 00:00:00",821990,1504,"2 Story","Good Quality","Average","Common Brick","Slate","Wood Floor",1,1,5320,20016,38.94292713,-77.08947505,"American University","Ward 3"
1,0,"Forced Air","Y",6,2,1939,1969,2,"2002-05-06 00:00:00",412400,1216,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",1,1,2425,20016,38.94298448,-77.08916402,"American University","Ward 3"
